STATE;GRANTEE;OWNER;OBJECT_TYPE;TABLE_NAME;GRANTOR;PRIVILEGE;GRANTABLE;HIERARCHY
O;DBREAD;VBLCZ_BASE_200;MATERIALIZED VIEW;F_PREDMETDPBARVA_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;F_PREDMETDPBARVA_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;F_PREDMETDPMODEL_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;MATERIALIZED VIEW;F_PREDMETDPMODEL_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;F_PREDMETDPPALIVO_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;MATERIALIZED VIEW;F_PREDMETDPPALIVO_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;MATERIALIZED VIEW;F_PREDMETDPTYP_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;F_PREDMETDPTYP_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;MATERIALIZED VIEW;F_PREDMETDPZNACKA_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;F_PREDMETDPZNACKA_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;MATERIALIZED VIEW;F_PREDMETPODSKUPINA_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;F_PREDMETPODSKUPINA_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;VIEW;F_PREDMETSIMPLE_V;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;F_PREDMETSKUPINA_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;MATERIALIZED VIEW;F_PREDMETSKUPINA_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;VIEW;F_PREDMET_V;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;VIEW;F_RATING_V;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;VIEW;F_SKLAD_V;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;VIEW;F_SMLOUVA_V;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;F_STAT_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;MATERIALIZED VIEW;F_STAT_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;VIEW;F_UDALOST_V;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;TABLE;F_URSAZBA_MV;VBLCZ_BASE_200;SELECT;NO;NO
O;DBREAD;VBLCZ_BASE_200;MATERIALIZED VIEW;F_URSAZBA_MV;VBLCZ_BASE_200;SELECT;NO;NO
