STATE;GRANTEE;OWNER;OBJECT_TYPE;TABLE_NAME;GRANTOR;PRIVILEGE;GRANTABLE;HIERARCHY
O;DBREAD;APEX_PORTAL_200;TABLE;N_NABIDKA_ARCH;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;N_POJISTENI;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;N_POJISTENI_ARCH;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;N_POZADAVEKOVERENI_ACIS;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;N_POZADAVEKOVERENI_CIS;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;N_POZADAVEKOVERENIREP_ACIS;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;N_POZADAVEKOVERENIREP_CIS;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;N_POZADAVEKSTAV_ACIS;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;N_POZADAVEKSTAV_CIS;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;N_POZADAVEKTYP_ACIS;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;N_POZADAVEKTYP_CIS;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;N_POZADAVEKURDUVOD_ACIS;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;N_POZADAVEKURDUVOD_CIS;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;N_POZADAVKY;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;N_POZADAVKY_ARCH;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;N_PREDMET;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;N_PREDMET_ARCH;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;N_PREDMETOCENENI;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;VIEW;N_ZADOSTIMAIN_V;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;N_ZAJISTENITYP_ACIS;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;N_ZAJISTENITYP_CIS;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;P_KLIENTHISTORIE;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;P_KLIENTHLAVICKA;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;P_KLIENTHLAVICKA_ARCH;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;P_KLIENTKOMODITA_ACIS;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;P_KLIENTKOMODITA_CIS;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;P_KLIENTRADEK;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;P_KLIENTRADEK_ARCH;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;P_KLIENTTABULKA;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;P_NAKUPVOZIDLA_ACIS;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;P_NAKUPVOZIDLA_CIS;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;P_PARTNERHISTORIE;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;P_PARTNERHLAVICKA;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;P_PARTNERHLAVICKA_ARCH;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;P_PARTNERRADEK;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;P_PARTNERRADEK_ARCH;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;P_PARTNERTABULKA;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;P_ROZDELENI_POTENCIALU;APEX_PORTAL_200;SELECT;NO;NO
N;DBREAD;APEX_PORTAL_200;VIEW;R_ZADOSGESCORING_V;APEX_PORTAL_200;SELECT ;NO;NO
N;DBREAD;APEX_PORTAL_200;VIEW;R_ZADOSTSCORING_RS_V;APEX_PORTAL_200;SELECT ;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;S_INFOMAKLER_ACIS;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;S_INFOMAKLER_CIS;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;S_KOMUNIKACE;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;S_PARAMETRSTAV_ACIS;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;S_PARAMETRSTAV_CIS;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;S_PARAMETRY;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;S_PARAMETRY_ARCH;APEX_PORTAL_200;SELECT;NO;NO
O;DBREAD;APEX_PORTAL_200;TABLE;S_REPRODEJ;APEX_PORTAL_200;SELECT;NO;NO
